Year Start,Year End,State,Class,Topic,Data Value Unit,Data Value(%),Age Group,Geolocation,Gender,Race and Ethnicity,Longitude,Latitude
2019,2022,CO,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,16.2,Overall,"-106.1336109,38.84384076",--,"Black, non-Hispanic",-106.1336109,38.84384076
2019,2022,NM,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,56.5,Overall,"-106.240581,34.52088095",--,Hispanic,-106.240581,34.52088095
2019,2022,KS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,29.4,50-64 years,"-98.20078123,38.3477403",Male,--,-98.20078123,38.3477403
2019,2022,KS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,37.3,Overall,"-98.20078123,38.3477403",Female,--,-98.20078123,38.3477403
2019,2022,MO,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.8,65 years or older,"-92.56630005,38.63579078",Female,--,-92.56630005,38.63579078
2019,2022,DC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,46.2,Overall,"-77.036871,38.907192",Female,--,-77.036871,38.907192
2019,2022,WV,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.8,50-64 years,"-80.71264013,38.6655102",Male,--,-80.71264013,38.6655102
2019,2022,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.6,50-64 years,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2022,KS,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,42.8,50-64 years,"-98.20078123,38.3477403",Female,--,-98.20078123,38.3477403
2019,2022,AR,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.8,Overall,"-92.27449074,34.74865012",--,"White, non-Hispanic",-92.27449074,34.74865012
2019,2022,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,36.5,65 years or older,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2022,IN,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.4,Overall,"-86.14996019,39.76691045",Female,--,-86.14996019,39.76691045
2019,2022,SD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,38.0,50-64 years,"-100.3735306,44.35313005",Female,--,-100.3735306,44.35313005
2019,2022,UT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,25.9,Overall,"-111.5871306,39.36070017",Male,--,-111.5871306,39.36070017
2019,2022,IN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,37.8,Overall,"-86.14996019,39.76691045",Female,--,-86.14996019,39.76691045
2019,2022,SD,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,26.6,Overall,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2022,NH,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,6.3,50-64 years,"-71.50036092,43.65595011",Male,--,-71.50036092,43.65595011
2019,2022,AR,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,60.7,50-64 years,"-92.27449074,34.74865012",Female,--,-92.27449074,34.74865012
2019,2022,FL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,33.8,65 years or older,"-81.92896054,28.93204038",Female,--,-81.92896054,28.93204038
2019,2022,IN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,35.7,65 years or older,"-86.14996019,39.76691045",Female,--,-86.14996019,39.76691045
2019,2022,RI,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,47.3,Overall,"-71.52247031,41.70828019",Female,--,-71.52247031,41.70828019
2019,2022,DC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.0,50-64 years,"-77.036871,38.907192",--,"Black, non-Hispanic",-77.036871,38.907192
2019,2022,SC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,37.3,65 years or older,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2022,CA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.2,Overall,"-120.9999995,37.63864012",Female,--,-120.9999995,37.63864012
2019,2022,WI,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,22.5,65 years or older,"-89.81637074,44.39319117",Male,--,-89.81637074,44.39319117
2019,2022,FL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,45.7,50-64 years,"-81.92896054,28.93204038",Female,--,-81.92896054,28.93204038
2019,2022,KY,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,44.2,Overall,"-84.77497105,37.64597027",--,"White, non-Hispanic",-84.77497105,37.64597027
2019,2022,LA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.9,65 years or older,"-92.44568007,31.31266064",--,"Black, non-Hispanic",-92.44568007,31.31266064
2019,2022,PA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,25.3,65 years or older,"-77.86070029,40.79373015",--,"White, non-Hispanic",-77.86070029,40.79373015
2019,2022,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,36.1,Overall,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2022,OH,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.5,Overall,"-82.40426006,40.06021014",Female,--,-82.40426006,40.06021014
2019,2022,WA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,35.9,50-64 years,"-120.4700108,47.52227863",--,"White, non-Hispanic",-120.4700108,47.52227863
2019,2022,GA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.4,50-64 years,"-83.62758035,32.83968109",Male,--,-83.62758035,32.83968109
2019,2022,SD,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,39.6,50-64 years,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2022,WY,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,8.7,Overall,"-108.1098304,43.23554134",Female,--,-108.1098304,43.23554134
2019,2022,OK,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,36.0,65 years or older,"-97.52107021,35.47203136",Male,--,-97.52107021,35.47203136
2019,2022,MO,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.5,65 years or older,"-92.56630005,38.63579078",Male,--,-92.56630005,38.63579078
2019,2022,SD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,26.6,50-64 years,"-100.3735306,44.35313005",--,"White, non-Hispanic",-100.3735306,44.35313005
2019,2022,GA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.7,65 years or older,"-83.62758035,32.83968109",--,"Black, non-Hispanic",-83.62758035,32.83968109
2019,2022,MS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.3,65 years or older,"-89.53803082,32.7455101",--,"White, non-Hispanic",-89.53803082,32.7455101
2019,2022,WI,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,19.1,65 years or older,"-89.81637074,44.39319117",Male,--,-89.81637074,44.39319117
2019,2022,KY,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,41.5,50-64 years,"-84.77497105,37.64597027",--,"White, non-Hispanic",-84.77497105,37.64597027
2019,2022,NH,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,30.4,65 years or older,"-71.50036092,43.65595011",Male,--,-71.50036092,43.65595011
2019,2022,CO,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,48.3,50-64 years,"-106.1336109,38.84384076",Male,--,-106.1336109,38.84384076
2019,2022,NV,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,21.9,Overall,"-117.0718406,39.49324039",Female,--,-117.0718406,39.49324039
2019,2022,KY,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.2,Overall,"-84.77497105,37.64597027",Male,--,-84.77497105,37.64597027
2019,2022,NC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,6.5,50-64 years,"-79.15925046,35.46622098",--,"White, non-Hispanic",-79.15925046,35.46622098
2019,2022,MN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,14.6,65 years or older,"-94.7942005,46.35564874",Female,--,-94.7942005,46.35564874
2019,2022,NC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,7.3,Overall,"-79.15925046,35.46622098",Female,--,-79.15925046,35.46622098
2019,2022,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.0,65 years or older,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2022,OK,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.3,50-64 years,"-97.52107021,35.47203136",--,Native Am/Alaskan Native,-97.52107021,35.47203136
2019,2022,MS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,46.0,Overall,"-89.53803082,32.7455101",Male,--,-89.53803082,32.7455101
2019,2022,MI,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,40.9,50-64 years,"-84.71439027,44.66131954",Male,--,-84.71439027,44.66131954
2019,2022,NV,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,39.6,50-64 years,"-117.0718406,39.49324039",Female,--,-117.0718406,39.49324039
2019,2022,NY,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.0,50-64 years,"-75.54397043,42.82700103",--,"Black, non-Hispanic",-75.54397043,42.82700103
2019,2022,GA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.1,Overall,"-83.62758035,32.83968109",Female,--,-83.62758035,32.83968109
2019,2022,SD,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,32.9,50-64 years,"-100.3735306,44.35313005",Male,--,-100.3735306,44.35313005
2019,2022,AK,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,45.1,Overall,"-147.722059,64.84507996",Female,--,-147.722059,64.84507996
2019,2022,WY,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,22.9,65 years or older,"-108.1098304,43.23554134",Female,--,-108.1098304,43.23554134
2019,2022,NM,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.3,65 years or older,"-106.240581,34.52088095",--,"White, non-Hispanic",-106.240581,34.52088095
2019,2022,MN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,24.4,50-64 years,"-94.7942005,46.35564874",Male,--,-94.7942005,46.35564874
2019,2022,NC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,45.7,50-64 years,"-79.15925046,35.46622098",--,"White, non-Hispanic",-79.15925046,35.46622098
2019,2022,VA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.4,Overall,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2022,WI,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,48.0,50-64 years,"-89.81637074,44.39319117",Female,--,-89.81637074,44.39319117
2019,2022,HI,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.0,50-64 years,"-157.8577494,21.30485044",--,Asian/Pacific Islander,-157.8577494,21.30485044
2019,2022,ID,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,18.8,65 years or older,"-114.36373,43.68263001",Male,--,-114.36373,43.68263001
2019,2022,OR,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,28.1,65 years or older,"-120.1550313,44.56744942",Female,--,-120.1550313,44.56744942
2019,2022,KS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.0,50-64 years,"-98.20078123,38.3477403",Female,--,-98.20078123,38.3477403
